name,title,image_src,reports_to,chart_status
Véronique Heger,Human Resources Director France,https://cdn.theorg.com/76cc2439-59b3-4c55-bb69-df32a4ac2475_thumb.jpg,Francois Masson,5
Kathy Kwon,"Senior Manager, HR Business Partner",https://cdn.theorg.com/1dd64ae3-88b6-4e99-a6fa-222c2cc27556_thumb.jpg,Francois Masson,5
Meredith Bennett,"Director, HR Business Partner",https://cdn.theorg.com/2c51b791-2e81-4327-a16b-1c59e9991de9_thumb.jpg,Jennifer Reberger,5
Sara Gaugry,"Head Of Executive / Leadership Recruitment, Disney EMEA",https://cdn.theorg.com/ab9a1d95-43d1-4532-832c-5450ae8524d8_thumb.jpg,Julie Merges,5
Heidi Justice,"Director, Talent Acquisition",https://cdn.theorg.com/f5e135c9-b34a-4801-a817-10097e4d18d7_thumb.jpg,Julie Merges,5
Regina Maluta,Manager - Talent Acquisition,https://cdn.theorg.com/dff869d5-6fcd-4f05-b467-ea240caf12c6_thumb.jpg,Julie Merges,5
Peggy O'Neill,"Director, Contingent Workforce Management",https://cdn.theorg.com/9ff2b04b-a336-4a48-b9ad-a37fcf94abd3_thumb.jpg,Julie Merges,5
D. Travis Kessel,"Vice President, Talent Acquisition",https://cdn.theorg.com/38eb336c-0d0b-4b33-bdf5-d7abdba0a50a_thumb.jpg,Julie Merges,5
Lorraine Sembra,Director Talent Acquisition,https://cdn.theorg.com/1cf0b21d-9078-4afe-a1af-b58a0297e6b5_thumb.jpg,Julie Merges,5
Ben W.,"Director, Outreach & Engagement - Talent Acquisition & Strategy",https://cdn.theorg.com/5b27467c-b8fd-4386-9b92-bfab93fb5289_thumb.jpg,Julie Merges,5
Jessi Cerra,Lead Recruiter,https://cdn.theorg.com/63d9e08e-4861-4ca9-b263-e38ef3cf0d8b_thumb.jpg,Julie Merges,5
Tina Bhatia,"Lead Technical Recruiter -ml, Software And Data Engineering, Data Architects, Product Manager",https://cdn.theorg.com/eddcfe6d-b1f5-4200-b5c9-9c9c22c3f380_thumb.jpg,Julie Merges,5
Zara Nubheebucus,EMEA Senior Tech Recruiter,no_match,Sara Gaugry,6
Jasmine Sommars,Sr. Recruiter,no_match,Heidi Justice,6
Kari B.,Sr. Recruiter,https://cdn.theorg.com/518ddde7-50e0-4a23-82b5-6d9a8c675490_thumb.jpg,Regina Maluta,6
Amy Onelum,"Senior Manager, Professional Recruitment",https://cdn.theorg.com/d6478b76-6232-45fe-a62a-620c7e3e9262_thumb.jpg,D. Travis Kessel,6
Kaitlyn W.,"Director, Technology Talent Acquisition And Tech Sourcing",https://cdn.theorg.com/fc194b3a-0eb5-4b0e-8506-52da30db9523_thumb.jpg,D. Travis Kessel,6
Alasdair McDonald,Director Of Talent Acquisition EMEA,https://cdn.theorg.com/6e395535-99b4-498d-8b6b-b24b99d9ef0e_thumb.jpg,D. Travis Kessel,6
Bianca Tufolo,"Regional Manager, Talent Acquisition Latam",https://cdn.theorg.com/a7545a25-ab31-40d6-8c19-a2532c60a743_thumb.jpg,D. Travis Kessel,6
Marcus Mouning,"Senior Manager, Talent Acquisition Process And Solutions",https://cdn.theorg.com/89c05979-e3da-4bb5-9a8f-365ad53d296e_thumb.jpg,D. Travis Kessel,6
Meagan Henry,People Research Lead,https://cdn.theorg.com/dd85e50d-e175-45ec-8569-1170855e7890_thumb.jpg,D. Travis Kessel,6
Suzanna Camacho,Senior Recruiter - Disney Professional Internships,https://cdn.theorg.com/9b0a2945-8a03-4503-a164-c27433ebcae5_thumb.jpg,Amy Onelum,7
Emi Lea Kamemoto,Senior Manager Of DEI People & Culture,https://cdn.theorg.com/de677758-70ed-4b8c-932f-98487265135d_thumb.jpg,Kabir Kumar,5
Shanna Steed,Lead Tax Principal - Tax Operations,https://cdn.theorg.com/4ca54c66-710a-47c8-b40e-63f51d9a64fd_thumb.jpg,Eric Lieberman,4
Suzanne Pawlak,Principal Counsel - Corporate Transactions - Marketing & Promotions,https://cdn.theorg.com/880754b2-3930-48cb-8e4c-d5abd1b58328_thumb.jpg,Eric Lieberman,4
Daniel Oliveros Andrés,Head Of Legal For Media Segment Spain - Counsel (director),no_match,Eric Lieberman,4
Natasha B.,"Senior Paralegal, Advertising Sales",https://cdn.theorg.com/5885f622-6e37-4127-9ada-4c5d23e59d1d_thumb.jpg,Eric Lieberman,4
Chet Bellairs,Principal Income Tax,no_match,Shanna Steed,5
Jim Morris,"President, Pixar Animation Studios",no_match,Daniel Amin,4
Pete Docter,"Chief Creative Officer, Pixar Animation Studios",https://cdn.theorg.com/f289e3ab-69cb-4c21-9f35-c2f6d86d8954_thumb.jpg,Jim Morris,5
Robert Bird,"Co-President Blue Sky Studios",https://cdn.theorg.com/adc63cfd-e5f1-46d2-aee9-1ccff9f1c8e7_thumb.jpg,Jim Morris,5
Andrew Millstein,"Co-President Blue Sky Studios",https://cdn.theorg.com/38f64dae-7799-468a-b2a7-285b16a910a5_thumb.jpg,Jim Morris,5
Katrin Rühe,Head Of Legal Affairs GSA / Principal Counsel GSA The Walt Disney Company,https://cdn.theorg.com/a3d46b51-f984-465a-a26a-f642726e6e3d_thumb.jpg,Nikki Keat,4
Miranda Applegate,Senior Licensing Manager - EMEA,https://cdn.theorg.com/aab83026-cade-47a2-85bc-0acbe0bb3b01_thumb.jpg,Nikki Keat,4
Chunilall Kissoon,Senior Business Analyst - Insights,https://cdn.theorg.com/6fd075b8-7fa9-416d-b807-120a1f4f7821_thumb.jpg,James Hillier,4
Joel Carter III,Sr. Security Specialist - Corrective Action,https://cdn.theorg.com/3f19cdf7-6763-4063-a51b-65995c0ad9e9_thumb.jpg,Shawn Hiemstra,4
Alyson M.,"Manager, Corporate Social Responsibility",https://cdn.theorg.com/6740c269-3d6c-4bbc-a521-8773b363b30d_thumb.jpg,Amy Holland,4
Kelsey Orens,"Director, Corporate Social Responsibility",no_match,Amy Holland,4
Candace Hodder,"Senior Manager, CSR Marketing",no_match,Amy Holland,4
Andrea N. Gibson,"Manager, Community Engagement, Corporate Social Responsibility",no_match,Amy Holland,4
Lizzy Paulson,"Senior Manager, Corporate Social Responsibility, Disney Entertainment",https://cdn.theorg.com/a4071988-cc57-4f36-b2a9-80fce0ab9677_thumb.jpg,Amy Holland,4
Antonia Scherer,Director Of UK Communications And Media Relations,https://cdn.theorg.com/a6cb1fc7-9432-44db-800e-77d42fe6aab0_thumb.jpg,Amy Holland,4
Laura Scott,"Director, Corporate Citizenship, EMEA",no_match,David Jefferson,4
Aurora Stark,"PR & Communications Director, Nordics & Baltics",no_match,David Jefferson,4
Simone Raineri,"PR & Communication Director, Corporate, Studios, Disney+, CSR & Internal Comms",https://cdn.theorg.com/76bc8b92-d17c-4dcb-980a-4b7590d04b8d_thumb.jpg,David Jefferson,4
Sydney Flynn,Influencer Communications Manager,no_match,Kim Prunty,4
Karin Gilford,"SVP & GM, Movies Anywhere",https://cdn.theorg.com/e3c8b207-855f-45cb-95df-963eac5aeebf_thumb.jpg,Diego Londono,4
